8.377291e-10 1.859275e-01
8.473581e-10 2.473701e-01
8.569872e-10 2.823585e-01
8.666163e-10 2.934384e-01
8.762453e-10 2.849307e-01
8.858744e-10 2.620721e-01
8.955035e-10 2.302114e-01
9.051325e-10 1.941719e-01
9.147616e-10 1.578421e-01
9.243907e-10 1.239997e-01
9.340198e-10 9.433463e-02
9.436488e-10 6.960552e-02
9.532779e-10 4.986878e-02
9.629070e-10 3.471921e-02
9.725360e-10 2.350160e-02
9.821651e-10 1.547303e-02
9.917942e-10 9.912830e-03
1.001423e-09 6.184078e-03
1.011052e-09 3.761100e-03
1.020681e-09 2.232982e-03
1.030310e-09 1.295230e-03
1.039940e-09 7.313463e-04
1.049569e-09 3.956975e-04
1.059198e-09 1.936802e-04
1.068827e-09 6.670669e-05
1.078456e-09 -2.271283e-05
1.088085e-09 -9.974497e-05
1.097714e-09 -1.844012e-04
1.107343e-09 -2.961284e-04
1.116972e-09 -4.552822e-04
1.126601e-09 -6.854828e-04
1.136230e-09 -1.014263e-03
1.145859e-09 -1.474951e-03
1.155488e-09 -2.107217e-03
1.165117e-09 -2.956845e-03
1.174746e-09 -4.075344e-03
1.184376e-09 -5.515977e-03
1.194005e-09 -7.328693e-03
1.203634e-09 -9.552750e-03
1.213263e-09 -1.220646e-02
1.222892e-09 -1.527612e-02
1.232521e-09 -1.870318e-02
1.242150e-09 -2.237268e-02
1.251779e-09 -2.610351e-02
1.261408e-09 -2.964324e-02
1.271037e-09 -3.267093e-02
1.280666e-09 -3.480933e-02
1.290295e-09 -3.564755e-02
1.299924e-09 -3.477726e-02
1.309553e-09 -3.183779e-02
1.319183e-09 -2.656821e-02
1.328812e-09 -1.886026e-02
1.338441e-09 -8.803576e-03
1.348070e-09 3.284524e-03
1.357699e-09 1.685272e-02
1.367328e-09 3.113838e-02
1.376957e-09 4.522070e-02
1.386586e-09 5.810232e-02
1.396215e-09 6.880997e-02
1.405844e-09 7.650129e-02
1.415473e-09 8.056418e-02
1.425102e-09 8.069145e-02
1.434731e-09 7.691867e-02
1.444360e-09 6.961955e-02
1.453990e-09 5.945747e-02
1.463619e-09 4.730112e-02
1.473248e-09 3.411949e-02
1.482877e-09 2.087247e-02
1.492506e-09 8.413335e-03
1.502135e-09 -2.583044e-03
1.511764e-09 -1.166030e-02
1.521393e-09 -1.858923e-02
1.531022e-09 -2.335064e-02
1.540651e-09 -2.610166e-02
1.550280e-09 -2.713477e-02
1.559909e-09 -2.683648e-02
1.569538e-09 -2.564801e-02
1.579167e-09 -2.402679e-02
1.588796e-09 -2.240741e-02
1.598426e-09 -2.116037e-02
1.608055e-09 -2.054974e-02
1.617684e-09 -2.069690e-02
1.627313e-09 -2.155857e-02
1.636942e-09 -2.292743e-02
1.646571e-09 -2.446181e-02
1.656200e-09 -2.574420e-02
1.665829e-09 -2.635842e-02
1.675458e-09 -2.597115e-02
1.685087e-09 -2.440081e-02
1.694716e-09 -2.165672e-02
1.704345e-09 -1.793883e-02
1.713974e-09 -1.359843e-02
1.723603e-09 -9.068072e-03
1.733233e-09 -4.777597e-03
1.742862e-09 -1.076102e-03
1.752491e-09 1.823242e-03
1.762120e-09 3.864706e-03
1.771749e-09 5.135104e-03
1.781378e-09 5.820243e-03
1.791007e-09 6.146132e-03
1.800636e-09 6.319876e-03
1.810265e-09 6.483841e-03
1.819894e-09 6.693621e-03
1.829523e-09 6.922173e-03
1.839152e-09 7.085516e-03
1.848781e-09 7.080274e-03
1.858410e-09 6.823663e-03
1.868040e-09 6.284411e-03
1.877669e-09 5.496699e-03
1.887298e-09 4.553866e-03
1.896927e-09 3.586291e-03
1.906556e-09 2.728476e-03
1.916185e-09 2.085127e-03
1.925814e-09 1.705143e-03
1.935443e-09 1.571299e-03
1.945072e-09 1.607091e-03
1.954701e-09 1.699932e-03
1.964330e-09 1.733388e-03
1.973959e-09 1.620063e-03
1.983588e-09 1.325770e-03
1.993217e-09 8.785048e-04
2.002846e-09 3.591578e-04
2.012476e-09 -1.224479e-04
2.022105e-09 -4.598625e-04
2.031734e-09 -5.814609e-04
2.041363e-09 -4.717944e-04
2.050992e-09 -1.766116e-04
2.060621e-09 2.089955e-04
2.070250e-09 5.669369e-04
2.079879e-09 7.895969e-04
2.089508e-09 8.099060e-04
2.099137e-09 6.194182e-04
2.108766e-09 2.703326e-04
2.118395e-09 -1.396092e-04
2.128024e-09 -4.954363e-04
2.137653e-09 -6.976796e-04
2.147283e-09 -6.902548e-04
2.156912e-09 -4.763113e-04
2.166541e-09 -1.170699e-04
2.176170e-09 2.862250e-04
2.185799e-09 6.212369e-04
2.195428e-09 7.959603e-04
2.205057e-09 7.643446e-04
2.214686e-09 5.388392e-04
2.224315e-09 1.859326e-04
2.233944e-09 -1.934485e-04
2.243573e-09 -4.927348e-04
2.253202e-09 -6.297735e-04
2.262831e-09 -5.697119e-04
2.272460e-09 -3.338994e-04
2.282090e-09 7.275314e-06
2.291719e-09 3.550763e-04
2.301348e-09 6.107874e-04
2.310977e-09 7.038834e-04
2.320606e-09 6.114950e-04
2.330235e-09 3.639109e-04
2.339864e-09 3.515852e-05
2.349493e-09 -2.785803e-04
2.359122e-09 -4.867897e-04
2.368751e-09 -5.302502e-04
2.378380e-09 -3.973096e-04
2.388009e-09 -1.265471e-04
2.397638e-09 2.047380e-04
2.407267e-09 5.030272e-04
2.416896e-09 6.851447e-04
2.426526e-09 7.014472e-04
2.436155e-09 5.492941e-04
2.445784e-09 2.731857e-04
2.455413e-09 -4.859083e-05
2.465042e-09 -3.264181e-04
2.474671e-09 -4.846837e-04
2.484300e-09 -4.826386e-04
2.493929e-09 -3.252491e-04
2.503558e-09 -6.084100e-05
2.513187e-09 2.331326e-04
2.522816e-09 4.725751e-04
2.532445e-09 5.903687e-04
2.542074e-09 5.550160e-04
2.551703e-09 3.786464e-04
2.561333e-09 1.129807e-04
2.570962e-09 -1.662274e-04
2.580591e-09 -3.807452e-04
2.590220e-09 -4.720452e-04
2.599849e-09 -4.173096e-04
2.609478e-09 -2.353912e-04
2.619107e-09 1.962353e-05
2.628736e-09 2.741908e-04
2.638365e-09 4.563577e-04
2.647994e-09 5.159126e-04
2.657623e-09 4.382117e-04
2.667252e-09 2.474013e-04
2.676881e-09 -1.052930e-06
2.686510e-09 -2.365066e-04
2.696140e-09 -3.933788e-04
2.705769e-09 -4.295147e-04
2.715398e-09 -3.372970e-04
2.725027e-09 -1.450347e-04
2.734656e-09 9.160218e-05
2.744285e-09 3.058252e-04
2.753914e-09 4.387143e-04
2.763543e-09 4.554349e-04
2.773172e-09 3.544075e-04
2.782801e-09 1.671130e-04
2.792430e-09 -5.161001e-05
2.802059e-09 -2.394856e-04
2.811688e-09 -3.442746e-04
2.821317e-09 -3.380719e-04
2.830946e-09 -2.246651e-04
2.840576e-09 -3.765417e-05
2.850205e-09 1.697537e-04
2.859834e-09 3.400474e-04
2.869463e-09 4.275773e-04
2.879092e-09 4.111622e-04
2.888721e-09 2.994019e-04
